"combination","validation","FOD_0","log","dist_thr","n_initial","n_removed","percent_removed","n_remaining","mtry","nodesize","ntree","RMSE","RMSE_sd","R2","R2_sd","MAE","MAE_sd"
459,"RS",TRUE,FALSE,0.5,191,56,29.3193717277487,135,4,3,100,0.658167909245979,0.102837130484001,0.518892178757593,0.112935615781693,0.501455493768017,0.0750709900023675
460,"RS",TRUE,FALSE,0.5,191,56,29.3193717277487,135,9,3,100,0.6203458355214,0.0871921712172873,0.576079114226951,0.0685568999147478,0.466260888855248,0.0685400507868348
461,"RS",TRUE,FALSE,0.5,191,56,29.3193717277487,135,4,5,100,0.663257772933413,0.0975435491906098,0.514324557287909,0.0917168405530306,0.504804679776902,0.0767093355660191
462,"RS",TRUE,FALSE,0.5,191,56,29.3193717277487,135,9,5,100,0.627178536502367,0.0814127327121455,0.566409816199866,0.0666644158272265,0.479382230641291,0.0694808362247798
463,"RS",TRUE,FALSE,0.5,191,56,29.3193717277487,135,4,10,100,0.677623029367284,0.0955364024663102,0.492982521310448,0.0922903709680742,0.518166693388366,0.0721298126845331
464,"RS",TRUE,FALSE,0.5,191,56,29.3193717277487,135,9,10,100,0.642342302502722,0.0914279216556768,0.546406925988557,0.0712005168200529,0.485448814496816,0.0729873968547197
465,"RS",TRUE,FALSE,0.5,191,56,29.3193717277487,135,4,1,300,0.652035686489381,0.0934616342287776,0.530025813380546,0.0885154504074657,0.498655817338948,0.0713315275765194
466,"RS",TRUE,FALSE,0.5,191,56,29.3193717277487,135,9,1,300,0.617048078793377,0.0843065894868065,0.58048085150072,0.0679262380999272,0.46999777651455,0.0728297329640915
467,"RS",TRUE,FALSE,0.5,191,56,29.3193717277487,135,4,3,300,0.660046226402428,0.0999669049206021,0.516515064034441,0.107829708571526,0.504552524774369,0.0732858187219657
468,"RS",TRUE,FALSE,0.5,191,56,29.3193717277487,135,9,3,300,0.619995984616268,0.0865375093278767,0.576662321228212,0.0679304327836855,0.466726986754065,0.0727748031546129
469,"RS",TRUE,FALSE,0.5,191,56,29.3193717277487,135,4,5,300,0.661402349914537,0.0952724041122117,0.515726205142034,0.0960754766471137,0.503499924429255,0.0724788356152158
470,"RS",TRUE,FALSE,0.5,191,56,29.3193717277487,135,9,5,300,0.623859715352339,0.0784691252396327,0.571604538632541,0.0568506572710784,0.472564568286636,0.0667554452756945
471,"RS",TRUE,FALSE,0.5,191,56,29.3193717277487,135,4,10,300,0.673056718633547,0.0944687419348036,0.497926615365613,0.1009620485151,0.516952971838825,0.0706635467257838
472,"RS",TRUE,FALSE,0.5,191,56,29.3193717277487,135,9,10,300,0.637744291404245,0.0858668340231511,0.55241287648059,0.0664595566666402,0.482436779220277,0.0715087514945692
473,"RS",TRUE,FALSE,0.5,191,56,29.3193717277487,135,4,1,500,0.652031214589933,0.0953118358746226,0.529987934498656,0.0913597354136771,0.49812234262203,0.0722027273063837
474,"RS",TRUE,FALSE,0.5,191,56,29.3193717277487,135,9,1,500,0.617321658709511,0.0860700432015031,0.580240442005783,0.0693351700383969,0.470630781323781,0.0741301378863853
475,"RS",TRUE,FALSE,0.5,191,56,29.3193717277487,135,4,3,500,0.660604905111432,0.0986962346145182,0.515431749173126,0.107879534007729,0.504318843727308,0.0733048199177373
476,"RS",TRUE,FALSE,0.5,191,56,29.3193717277487,135,9,3,500,0.621251870802787,0.0864742467682758,0.575134706625708,0.0668662913414267,0.470095408572045,0.0722795224842262
477,"RS",TRUE,FALSE,0.5,191,56,29.3193717277487,135,4,5,500,0.660903524702779,0.0936567348383141,0.51624180949679,0.0958162506580424,0.504874727685104,0.0699921591919977
478,"RS",TRUE,FALSE,0.5,191,56,29.3193717277487,135,9,5,500,0.624157796734758,0.0800827715983796,0.571346312113977,0.0575686595182606,0.474176264464055,0.0681085878647334
479,"RS",TRUE,FALSE,0.5,191,56,29.3193717277487,135,4,10,500,0.674149535011094,0.0949279011566125,0.49635508172989,0.101199158384001,0.517672857115464,0.0693769106746282
480,"RS",TRUE,FALSE,0.5,191,56,29.3193717277487,135,9,10,500,0.636767576191384,0.0843423248657271,0.553665565640361,0.0652969782431503,0.481017347079799,0.0709880589537056
481,"LOYO",TRUE,FALSE,0.75,191,77,40.3141361256544,114,4,1,100,1.29831416613972,0.587571925746437,-0.740368335402362,0.810332411655912,1.07608394634831,0.522672936412787
482,"LOYO",TRUE,FALSE,0.75,191,77,40.3141361256544,114,9,1,100,1.3257135974888,0.646589479214548,-0.756705536271605,0.794096757446852,1.06257590571422,0.58805522535382
483,"LOYO",TRUE,FALSE,0.75,191,77,40.3141361256544,114,4,3,100,1.30161227568408,0.603889154344779,-0.759111485623889,0.855444580030385,1.06732829212009,0.536003385112452
484,"LOYO",TRUE,FALSE,0.75,191,77,40.3141361256544,114,9,3,100,1.35782055069179,0.660781214972266,-0.812593890119532,0.771175673972992,1.08823602290106,0.605914059528114
485,"LOYO",TRUE,FALSE,0.75,191,77,40.3141361256544,114,4,5,100,1.32434933320878,0.616569679818478,-0.76204832663868,0.759236904493624,1.09988276860572,0.539343441557151
486,"LOYO",TRUE,FALSE,0.75,191,77,40.3141361256544,114,9,5,100,1.35940420460895,0.618657557346527,-0.814703632502718,0.676253509652751,1.08285907848339,0.567756077308763
487,"LOYO",TRUE,FALSE,0.75,191,77,40.3141361256544,114,4,10,100,1.28148239353983,0.603316208985812,-0.71728737396449,0.865863658828295,1.07716360989513,0.516478817463558
488,"LOYO",TRUE,FALSE,0.75,191,77,40.3141361256544,114,9,10,100,1.37529310467147,0.659750029430358,-0.85424911869726,0.75990920930962,1.10036118922113,0.609937239400892
489,"LOYO",TRUE,FALSE,0.75,191,77,40.3141361256544,114,4,1,300,1.30929285640561,0.632272527182796,-0.739127855560784,0.814760641201229,1.08169675314301,0.557143110598725
490,"LOYO",TRUE,FALSE,0.75,191,77,40.3141361256544,114,9,1,300,1.32040374740802,0.609071813467888,-0.724422080051248,0.683555684118192,1.05077677527301,0.569592062279315
491,"LOYO",TRUE,FALSE,0.75,191,77,40.3141361256544,114,4,3,300,1.321562115659,0.659923327708486,-0.741069669391638,0.808423387807104,1.09331817976926,0.580120422017993
492,"LOYO",TRUE,FALSE,0.75,191,77,40.3141361256544,114,9,3,300,1.33742176739,0.611435249196649,-0.799946741160361,0.761570237121947,1.06642700752236,0.561014422858573
493,"LOYO",TRUE,FALSE,0.75,191,77,40.3141361256544,114,4,5,300,1.31662822732594,0.629054877428007,-0.755142575321226,0.805955403896564,1.08614974799878,0.552345086034759
494,"LOYO",TRUE,FALSE,0.75,191,77,40.3141361256544,114,9,5,300,1.3123252057423,0.643189319839122,-0.732344601419485,0.804816776272782,1.05025610568721,0.599094680794289
495,"LOYO",TRUE,FALSE,0.75,191,77,40.3141361256544,114,4,10,300,1.29610975646672,0.578244944746175,-0.7706263918964,0.88156341320434,1.08410642014719,0.50073731038386
496,"LOYO",TRUE,FALSE,0.75,191,77,40.3141361256544,114,9,10,300,1.34725441592412,0.567298327850375,-0.841347035347663,0.729655095985412,1.07768675938173,0.533479867692623
497,"LOYO",TRUE,FALSE,0.75,191,77,40.3141361256544,114,4,1,500,1.30816402998797,0.630377275646321,-0.720001403333941,0.778692294892149,1.07693945969615,0.552055988037665
498,"LOYO",TRUE,FALSE,0.75,191,77,40.3141361256544,114,9,1,500,1.34290332261966,0.618835546323956,-0.785143852083722,0.709132461680291,1.07359759964592,0.572831196613567
499,"LOYO",TRUE,FALSE,0.75,191,77,40.3141361256544,114,4,3,500,1.31870592094998,0.652518667894369,-0.747197738824373,0.8194745353791,1.08732550419077,0.576483427742106
500,"LOYO",TRUE,FALSE,0.75,191,77,40.3141361256544,114,9,3,500,1.345214649141,0.623796723594891,-0.803536377366072,0.74677217811492,1.07940664114466,0.58202926074341
501,"LOYO",TRUE,FALSE,0.75,191,77,40.3141361256544,114,4,5,500,1.29041347070916,0.631540682920035,-0.704139318985167,0.833328569082174,1.07592774158977,0.548707781869338
502,"LOYO",TRUE,FALSE,0.75,191,77,40.3141361256544,114,9,5,500,1.3280590551432,0.580337768419351,-0.769226678547812,0.691127606488054,1.05544184969704,0.541126147072856
503,"LOYO",TRUE,FALSE,0.75,191,77,40.3141361256544,114,4,10,500,1.30238142960042,0.619681625505017,-0.728360586941603,0.807423359117845,1.08316383227745,0.543493053071558
504,"LOYO",TRUE,FALSE,0.75,191,77,40.3141361256544,114,9,10,500,1.32715721605736,0.596338938668777,-0.796389397639152,0.78915785416504,1.06131398860928,0.55232390622047
505,"RS",TRUE,FALSE,0.75,191,77,40.3141361256544,114,4,1,100,0.693893888028075,0.105554442990693,0.417475618018748,0.156285866267656,0.554915594946023,0.103466713081322
506,"RS",TRUE,FALSE,0.75,191,77,40.3141361256544,114,9,1,100,0.635752493059874,0.102163542985527,0.50832987310717,0.140227874578694,0.510154007746192,0.0929513381676925
507,"RS",TRUE,FALSE,0.75,191,77,40.3141361256544,114,4,3,100,0.681888721112274,0.0955018782159331,0.434403529483597,0.149276325802483,0.549162536959241,0.0929177555079961
508,"RS",TRUE,FALSE,0.75,191,77,40.3141361256544,114,9,3,100,0.655107021609697,0.10544097256595,0.480677229202483,0.140559855661405,0.529890136028825,0.0962497691652178
509,"RS",TRUE,FALSE,0.75,191,77,40.3141361256544,114,4,5,100,0.692526128304971,0.106934425228128,0.418362146398126,0.159002363401915,0.561715408035222,0.112749314979003
510,"RS",TRUE,FALSE,0.75,191,77,40.3141361256544,114,9,5,100,0.643597790216386,0.0987816939802393,0.492941476587332,0.14856707112822,0.52132438112767,0.09066381670741
511,"RS",TRUE,FALSE,0.75,191,77,40.3141361256544,114,4,10,100,0.706721142643552,0.115094177702203,0.394437247437867,0.172422001940362,0.571833822238508,0.111192499805514
512,"RS",TRUE,FALSE,0.75,191,77,40.3141361256544,114,9,10,100,0.665987314264243,0.107583709911565,0.461732720037961,0.151187496504078,0.539833886057919,0.0993049506927187
513,"RS",TRUE,FALSE,0.75,191,77,40.3141361256544,114,4,1,300,0.688526273932461,0.10609536840228,0.426573367006692,0.153751682955713,0.552723681989669,0.103867574002681
514,"RS",TRUE,FALSE,0.75,191,77,40.3141361256544,114,9,1,300,0.641981250618353,0.101503061030645,0.49906969133789,0.140108144306097,0.515909950798192,0.0954033251727791
515,"RS",TRUE,FALSE,0.75,191,77,40.3141361256544,114,4,3,300,0.685400173005805,0.0973010637737067,0.431983100999453,0.143132323513779,0.55164395289439,0.0989526577294629
516,"RS",TRUE,FALSE,0.75,191,77,40.3141361256544,114,9,3,300,0.648510476422926,0.101271042670064,0.4877866540974,0.144436067186867,0.526334369605042,0.0929855860578589
517,"RS",TRUE,FALSE,0.75,191,77,40.3141361256544,114,4,5,300,0.691108367763927,0.103181689021204,0.424435404950642,0.141948232024316,0.559443438803507,0.106485964553787
518,"RS",TRUE,FALSE,0.75,191,77,40.3141361256544,114,9,5,300,0.643114201168651,0.0998926279971432,0.496188730491878,0.143058268917661,0.51899255216679,0.093531510979864
519,"RS",TRUE,FALSE,0.75,191,77,40.3141361256544,114,4,10,300,0.710059396405996,0.111974274995582,0.39186457838663,0.160069856961718,0.576742596494338,0.108653459969004
520,"RS",TRUE,FALSE,0.75,191,77,40.3141361256544,114,9,10,300,0.662703930211623,0.105550357629198,0.466994771222573,0.148765509421497,0.538506920867656,0.0979281844863661
521,"RS",TRUE,FALSE,0.75,191,77,40.3141361256544,114,4,1,500,0.687216229180601,0.108900074482095,0.42909218940435,0.154708563255572,0.553319203848615,0.106032600411367
522,"RS",TRUE,FALSE,0.75,191,77,40.3141361256544,114,9,1,500,0.644398367617443,0.0989512557803029,0.495590231870188,0.137118658171155,0.51703572297121,0.0930510739273671
523,"RS",TRUE,FALSE,0.75,191,77,40.3141361256544,114,4,3,500,0.687745367235683,0.10344327236151,0.428109547080997,0.150544632504628,0.554053132097221,0.103286098339609
524,"RS",TRUE,FALSE,0.75,191,77,40.3141361256544,114,9,3,500,0.648314338327439,0.103527759284384,0.487097622061555,0.148989739892621,0.524804854806485,0.0947970811140254
525,"RS",TRUE,FALSE,0.75,191,77,40.3141361256544,114,4,5,500,0.691248953007886,0.106905346277712,0.424036369518131,0.14853352509378,0.559514144515716,0.107378811244959
526,"RS",TRUE,FALSE,0.75,191,77,40.3141361256544,114,9,5,500,0.64580057773153,0.101124199377447,0.492049126611182,0.144219390576234,0.520602807543819,0.0946921560515512
527,"RS",TRUE,FALSE,0.75,191,77,40.3141361256544,114,4,10,500,0.709509641136582,0.116433153380055,0.392940578348236,0.164453329789771,0.577149068155105,0.11258715532155
528,"RS",TRUE,FALSE,0.75,191,77,40.3141361256544,114,9,10,500,0.661930940623873,0.106581070116803,0.467615564298662,0.151018064491432,0.536857965812447,0.0981784264601613
529,"LOYO",TRUE,FALSE,1,191,93,48.6910994764398,98,4,1,100,1.33072068734416,0.763753148745106,-0.788129094636785,0.844732410011079,1.08372402162866,0.673726748302484
530,"LOYO",TRUE,FALSE,1,191,93,48.6910994764398,98,9,1,100,1.30313195221761,0.744581425488119,-0.689881701512028,0.761295498631022,1.03374170864312,0.669632260275363
531,"LOYO",TRUE,FALSE,1,191,93,48.6910994764398,98,4,3,100,1.33231736424537,0.698575296289657,-0.849600151175239,0.829130275676428,1.12112881626474,0.581466583876051
532,"LOYO",TRUE,FALSE,1,191,93,48.6910994764398,98,9,3,100,1.32387485049904,0.791584087128097,-0.792532122186579,0.937983903315893,1.06174215822838,0.724213866686804
533,"LOYO",TRUE,FALSE,1,191,93,48.6910994764398,98,4,5,100,1.31897617174805,0.741824831276022,-0.809310245080495,0.895062548982014,1.08885185960055,0.639760725530353
534,"LOYO",TRUE,FALSE,1,191,93,48.6910994764398,98,9,5,100,1.29705278679503,0.768155503428092,-0.702727890001797,0.858424905345535,1.04323631532082,0.697675330370555
535,"LOYO",TRUE,FALSE,1,191,93,48.6910994764398,98,4,10,100,1.30989586186528,0.73575062369767,-0.756437448832498,0.82785149827168,1.09654519465685,0.626942280391637
536,"LOYO",TRUE,FALSE,1,191,93,48.6910994764398,98,9,10,100,1.30647680005495,0.799300905249738,-0.731788669020331,0.929438116526516,1.05781247699111,0.72293064464237
537,"LOYO",TRUE,FALSE,1,191,93,48.6910994764398,98,4,1,300,1.31074592476759,0.73501161061559,-0.762369924370593,0.83340095825863,1.07249677982373,0.640569618580516
538,"LOYO",TRUE,FALSE,1,191,93,48.6910994764398,98,9,1,300,1.28256114128739,0.778788373761136,-0.649022501760094,0.85681184172116,1.01633303886469,0.711899908817595
539,"LOYO",TRUE,FALSE,1,191,93,48.6910994764398,98,4,3,300,1.30411187133006,0.74233302570843,-0.747571277222606,0.851776883198937,1.08366303164081,0.631487456611126
540,"LOYO",TRUE,FALSE,1,191,93,48.6910994764398,98,9,3,300,1.2896341077802,0.749273794958741,-0.6734910564604,0.803003564823662,1.02332327162665,0.679554992607455
541,"LOYO",TRUE,FALSE,1,191,93,48.6910994764398,98,4,5,300,1.29200355521678,0.748855426490829,-0.720483873864037,0.870243632436756,1.07271318266169,0.636867216891906
542,"LOYO",TRUE,FALSE,1,191,93,48.6910994764398,98,9,5,300,1.30201906876517,0.766476859504203,-0.705404779295637,0.839482140726367,1.03579845219179,0.692491136981939
543,"LOYO",TRUE,FALSE,1,191,93,48.6910994764398,98,4,10,300,1.32735717095646,0.766239260884371,-0.795999449058288,0.878356374562743,1.10647427148452,0.657832757954855
544,"LOYO",TRUE,FALSE,1,191,93,48.6910994764398,98,9,10,300,1.31449468153566,0.752114401371596,-0.743297733978806,0.816711347035066,1.05562124570403,0.680004494901222
545,"LOYO",TRUE,FALSE,1,191,93,48.6910994764398,98,4,1,500,1.30219058375479,0.739683250787744,-0.727509707312346,0.819386318379506,1.06850560122266,0.646003992995905
546,"LOYO",TRUE,FALSE,1,191,93,48.6910994764398,98,9,1,500,1.29468675837752,0.751188283754751,-0.693761275588916,0.818633729486886,1.02791809237795,0.677426850428338
547,"LOYO",TRUE,FALSE,1,191,93,48.6910994764398,98,4,3,500,1.29768216261421,0.741248734901174,-0.72326675380587,0.835609223657425,1.07523202351901,0.633748236019367
548,"LOYO",TRUE,FALSE,1,191,93,48.6910994764398,98,9,3,500,1.2974295139921,0.765656469454169,-0.70353419228903,0.853026299036791,1.04093235435998,0.693219248417303
549,"LOYO",TRUE,FALSE,1,191,93,48.6910994764398,98,4,5,500,1.31741650966382,0.746825603673258,-0.773101087076392,0.844524261542186,1.09439552436613,0.637046887272081
550,"LOYO",TRUE,FALSE,1,191,93,48.6910994764398,98,9,5,500,1.30428761303384,0.756363048420696,-0.722271625009659,0.835371981382063,1.04417112780757,0.686133458244927
551,"LOYO",TRUE,FALSE,1,191,93,48.6910994764398,98,4,10,500,1.30688943356179,0.724668879689767,-0.775990640940168,0.859850502775229,1.08641108868848,0.622359692684363
552,"LOYO",TRUE,FALSE,1,191,93,48.6910994764398,98,9,10,500,1.32679998063,0.749028114518289,-0.786431521215406,0.828392054693291,1.05976522931919,0.684807655542147
553,"RS",TRUE,FALSE,1,191,93,48.6910994764398,98,4,1,100,0.767743411407869,0.15281555223287,0.402306186557057,0.128736649743842,0.604095938134408,0.12762421517495
554,"RS",TRUE,FALSE,1,191,93,48.6910994764398,98,9,1,100,0.742504145000668,0.143951453927111,0.438007413488322,0.128197743974845,0.58870012268841,0.111838212962176
555,"RS",TRUE,FALSE,1,191,93,48.6910994764398,98,4,3,100,0.793350416089076,0.157438000941123,0.359551854676616,0.14152141176965,0.620490823955898,0.133135908356435
556,"RS",TRUE,FALSE,1,191,93,48.6910994764398,98,9,3,100,0.763939175048503,0.157216213773025,0.410849725466711,0.122041843021816,0.598982022451526,0.122861298043115
557,"RS",TRUE,FALSE,1,191,93,48.6910994764398,98,4,5,100,0.784319735464492,0.142397020115877,0.37518087922102,0.120900058851881,0.617886528137976,0.119490377198734
558,"RS",TRUE,FALSE,1,191,93,48.6910994764398,98,9,5,100,0.770034251720412,0.16425601545896,0.39965295571642,0.135611876140512,0.598993086887052,0.129638619573324
559,"RS",TRUE,FALSE,1,191,93,48.6910994764398,98,4,10,100,0.796816918457945,0.149157660764889,0.357284383878125,0.116405460683519,0.630954459036963,0.120644260515747
560,"RS",TRUE,FALSE,1,191,93,48.6910994764398,98,9,10,100,0.783331882577101,0.150496131521966,0.375922499337737,0.134460286779169,0.612459785051722,0.121377522541534
561,"RS",TRUE,FALSE,1,191,93,48.6910994764398,98,4,1,300,0.774154208920716,0.152978598027391,0.392317257855949,0.12681502036945,0.609723096001384,0.121323888570835
562,"RS",TRUE,FALSE,1,191,93,48.6910994764398,98,9,1,300,0.753959125261201,0.150393508285191,0.424576329971641,0.117679983031752,0.595849689019729,0.116998403258513
563,"RS",TRUE,FALSE,1,191,93,48.6910994764398,98,4,3,300,0.778077992085121,0.161171506462994,0.388649463702298,0.124283728811734,0.611878981186927,0.129086492681599
564,"RS",TRUE,FALSE,1,191,93,48.6910994764398,98,9,3,300,0.761052839066499,0.153509107164474,0.413736705737699,0.122772492639327,0.596281858991541,0.119685958240428
565,"RS",TRUE,FALSE,1,191,93,48.6910994764398,98,4,5,300,0.784431735346211,0.15836710807395,0.379542518332549,0.114776025237165,0.616005836373526,0.124286949389053
566,"RS",TRUE,FALSE,1,191,93,48.6910994764398,98,9,5,300,0.763847903779894,0.160957601648967,0.408809375287596,0.134835275094358,0.596937800826513,0.126811692393271
567,"RS",TRUE,FALSE,1,191,93,48.6910994764398,98,4,10,300,0.78832926757965,0.154905597294331,0.371756453254642,0.121812961072106,0.623595084370595,0.125958658102727
568,"RS",TRUE,FALSE,1,191,93,48.6910994764398,98,9,10,300,0.772674265421128,0.14656080958255,0.393265872944771,0.122980178874176,0.603279234074371,0.118076622869508
569,"RS",TRUE,FALSE,1,191,93,48.6910994764398,98,4,1,500,0.776110780470556,0.150163344428528,0.390593543060146,0.115585054108375,0.612775809683157,0.118414146240572
570,"RS",TRUE,FALSE,1,191,93,48.6910994764398,98,9,1,500,0.755552905970174,0.148826637311381,0.42179599436568,0.117980313616239,0.59588987337279,0.116844992334572
571,"RS",TRUE,FALSE,1,191,93,48.6910994764398,98,4,3,500,0.780271313221282,0.157506997246425,0.385798269513449,0.11595437327063,0.61300385530454,0.125703945008999
572,"RS",TRUE,FALSE,1,191,93,48.6910994764398,98,9,3,500,0.759723736077012,0.148851456027207,0.415088079238905,0.11939810225698,0.595188071316193,0.11655542934639
573,"RS",TRUE,FALSE,1,191,93,48.6910994764398,98,4,5,500,0.782589968652686,0.155672965234838,0.381401325028907,0.11693623635153,0.614900040436902,0.122866959898574
574,"RS",TRUE,FALSE,1,191,93,48.6910994764398,98,9,5,500,0.765265030614711,0.162565612756022,0.407585487959184,0.133295765678683,0.598923007408394,0.127408690712933
575,"RS",TRUE,FALSE,1,191,93,48.6910994764398,98,4,10,500,0.788438608462505,0.152644189237953,0.371123171743935,0.119107547991288,0.621633199236927,0.125856351196483
576,"RS",TRUE,FALSE,1,191,93,48.6910994764398,98,9,10,500,0.772621326262202,0.147925704325759,0.393547365294313,0.123538392523706,0.604220498875723,0.117630035906391
577,"LOYO",TRUE,TRUE,0.25,191,25,13.0890052356021,166,4,1,100,1.34941378213636,0.632845371450417,-0.796587767375174,0.796361448219652,1.10238836126241,0.532401792391762
578,"LOYO",TRUE,TRUE,0.25,191,25,13.0890052356021,166,9,1,100,1.38392668515783,0.563461663339534,-0.895772418838424,0.730287363191108,1.09259245068311,0.521106511794923
579,"LOYO",TRUE,TRUE,0.25,191,25,13.0890052356021,166,4,3,100,1.36630549287622,0.6052367230369,-0.847662133403187,0.780922086111274,1.11356133310917,0.523877339448457
580,"LOYO",TRUE,TRUE,0.25,191,25,13.0890052356021,166,9,3,100,1.39984483786597,0.556702719555694,-0.930761348444606,0.698383361646809,1.10189138669921,0.513991640041796
581,"LOYO",TRUE,TRUE,0.25,191,25,13.0890052356021,166,4,5,100,1.3645485392923,0.584493237196765,-0.889707762696632,0.881487141796994,1.11059946329287,0.499445908095167
582,"LOYO",TRUE,TRUE,0.25,191,25,13.0890052356021,166,9,5,100,1.39729785189299,0.550675847538118,-0.90631654608312,0.627855468246398,1.10046542955365,0.521065169979265
583,"LOYO",TRUE,TRUE,0.25,191,25,13.0890052356021,166,4,10,100,1.35633798972984,0.577088157812652,-0.857972077923344,0.841753509488097,1.10135210858994,0.4943192706216
584,"LOYO",TRUE,TRUE,0.25,191,25,13.0890052356021,166,9,10,100,1.40063985256127,0.522520729309487,-0.944886738927735,0.686592548255832,1.10435978192422,0.481826354682901
585,"LOYO",TRUE,TRUE,0.25,191,25,13.0890052356021,166,4,1,300,1.31278255235278,0.611678831399269,-0.676704049404007,0.688811949194466,1.06796652692855,0.522185631169856
586,"LOYO",TRUE,TRUE,0.25,191,25,13.0890052356021,166,9,1,300,1.38727769717792,0.560322837690544,-0.887030261612161,0.669244604555852,1.08992703020523,0.514658276720558
587,"LOYO",TRUE,TRUE,0.25,191,25,13.0890052356021,166,4,3,300,1.35427302951281,0.583796403758532,-0.835170659704482,0.800666152759575,1.09948016952528,0.498130846728578
588,"LOYO",TRUE,TRUE,0.25,191,25,13.0890052356021,166,9,3,300,1.37729176665343,0.577159224272211,-0.83082110802023,0.600678344330642,1.07765109918616,0.52477046887641
589,"LOYO",TRUE,TRUE,0.25,191,25,13.0890052356021,166,4,5,300,1.35898254418606,0.581344543085663,-0.847213062026287,0.798546649333742,1.10243346606901,0.496316655412619
590,"LOYO",TRUE,TRUE,0.25,191,25,13.0890052356021,166,9,5,300,1.3895520782597,0.587153254266597,-0.864360146281581,0.623442896487124,1.09130003617481,0.539696063938072
591,"LOYO",TRUE,TRUE,0.25,191,25,13.0890052356021,166,4,10,300,1.35875390616212,0.579202242173705,-0.824667899013613,0.732841504366303,1.10686890846007,0.490438175408257
592,"LOYO",TRUE,TRUE,0.25,191,25,13.0890052356021,166,9,10,300,1.37953591465102,0.54209243048936,-0.876400456032094,0.672288992356166,1.08309241769538,0.501533383224146
593,"LOYO",TRUE,TRUE,0.25,191,25,13.0890052356021,166,4,1,500,1.3540369292942,0.578006438923396,-0.81435646782415,0.735702234554776,1.10407737905051,0.498848477154645
594,"LOYO",TRUE,TRUE,0.25,191,25,13.0890052356021,166,9,1,500,1.36282109275556,0.585248810806414,-0.800004016699247,0.637919653662481,1.07300344156528,0.538530623451099
595,"LOYO",TRUE,TRUE,0.25,191,25,13.0890052356021,166,4,3,500,1.33090706518894,0.602688335903593,-0.746238114963128,0.740777118232179,1.08554661397507,0.51623624087585
596,"LOYO",TRUE,TRUE,0.25,191,25,13.0890052356021,166,9,3,500,1.37443787850206,0.549365140737577,-0.852216844981441,0.647310350721157,1.07876898924411,0.508246092488851
597,"LOYO",TRUE,TRUE,0.25,191,25,13.0890052356021,166,4,5,500,1.3487070835073,0.599596402055193,-0.778551331655302,0.70426016622085,1.08991800113112,0.519014410019222
598,"LOYO",TRUE,TRUE,0.25,191,25,13.0890052356021,166,9,5,500,1.38394527077943,0.585787694853011,-0.854331228225119,0.636260124938783,1.08622467310521,0.535401804759345
599,"LOYO",TRUE,TRUE,0.25,191,25,13.0890052356021,166,4,10,500,1.34585617188615,0.606838467985744,-0.816350988110606,0.833843225031914,1.1010298864165,0.512018573861165
600,"LOYO",TRUE,TRUE,0.25,191,25,13.0890052356021,166,9,10,500,1.38037690689402,0.538821521304202,-0.890149040759253,0.706004010981788,1.08507287147937,0.497480697275463
601,"RS",TRUE,TRUE,0.25,191,25,13.0890052356021,166,4,1,100,0.601632818938902,0.0578473575352632,0.594382816785335,0.070360568769634,0.468432239841683,0.0543107068739376
602,"RS",TRUE,TRUE,0.25,191,25,13.0890052356021,166,9,1,100,0.573764198131873,0.0771096853380365,0.628778565166366,0.0918134959545363,0.439584681352809,0.0671413088571117
603,"RS",TRUE,TRUE,0.25,191,25,13.0890052356021,166,4,3,100,0.601325048060496,0.0696242884829399,0.59480163175895,0.080373531964539,0.47012153021542,0.0590152664498098
604,"RS",TRUE,TRUE,0.25,191,25,13.0890052356021,166,9,3,100,0.576121128501893,0.0716533657590228,0.624812927769059,0.0925870608338443,0.44232636319375,0.0618818294946769
605,"RS",TRUE,TRUE,0.25,191,25,13.0890052356021,166,4,5,100,0.592184865409746,0.0706826372181861,0.608273633856518,0.070104050036236,0.464657268645557,0.0668386182207442
606,"RS",TRUE,TRUE,0.25,191,25,13.0890052356021,166,9,5,100,0.576063484011108,0.0660952817005385,0.626188958178927,0.0836511053019665,0.445537719065838,0.0565482962345365
607,"RS",TRUE,TRUE,0.25,191,25,13.0890052356021,166,4,10,100,0.596840773190482,0.0721283486365908,0.603087486457769,0.0675051231514907,0.472019144727884,0.0604725458845311
608,"RS",TRUE,TRUE,0.25,191,25,13.0890052356021,166,9,10,100,0.576432439885695,0.0641053636436283,0.62559533339695,0.0865653502738219,0.450776150334662,0.0551114948849626
609,"RS",TRUE,TRUE,0.25,191,25,13.0890052356021,166,4,1,300,0.597574100195599,0.0673501752512323,0.601955241217447,0.0618218741436556,0.467044281721847,0.0588777726186445
610,"RS",TRUE,TRUE,0.25,191,25,13.0890052356021,166,9,1,300,0.567808910822515,0.075699228583196,0.638150248686876,0.0801652519561748,0.437990843504586,0.0646679760917999
611,"RS",TRUE,TRUE,0.25,191,25,13.0890052356021,166,4,3,300,0.604086272293804,0.0705304981587284,0.591874093208562,0.0752438240145671,0.474223769842832,0.0622450917381164
612,"RS",TRUE,TRUE,0.25,191,25,13.0890052356021,166,9,3,300,0.572124356704632,0.0730677457138871,0.630785558965325,0.0881890203606617,0.439814056954889,0.0635914774266213
613,"RS",TRUE,TRUE,0.25,191,25,13.0890052356021,166,4,5,300,0.596173766002752,0.0678329256725317,0.602813343423716,0.0688539496936839,0.468444755751917,0.0629746072792279
